oos_period,variant,row_model,col_model,adjacency
158,legacy,8,7,0.16729187916130148
158,legacy,8,8,0.0
159,legacy,1,1,0.0
159,legacy,1,2,0.6066268147184192
159,legacy,1,3,0.19386810588215025
159,legacy,1,4,0.11202569105770159
159,legacy,1,5,0.2316072778299604
159,legacy,1,6,0.0
159,legacy,1,7,0.36421405238429716
159,legacy,1,8,0.0
159,legacy,2,1,0.0
159,legacy,2,2,0.0
159,legacy,2,3,0.0
159,legacy,2,4,0.0
159,legacy,2,5,0.0
159,legacy,2,6,0.0
159,legacy,2,7,0.029805485766871552
159,legacy,2,8,0.0
159,legacy,3,1,0.0
159,legacy,3,2,0.1914346530388419
159,legacy,3,3,0.0
159,legacy,3,4,0.012982688947742084
159,legacy,3,5,0.0
159,legacy,3,6,0.0
159,legacy,3,7,0.1761643742034435
159,legacy,3,8,0.012702469808380693
159,legacy,4,1,0.0
159,legacy,4,2,0.32473498817863977
159,legacy,4,3,0.0
159,legacy,4,4,0.0
159,legacy,4,5,0.0
159,legacy,4,6,0.0
159,legacy,4,7,0.34263061674193757
159,legacy,4,8,0.2766810067365373
159,legacy,5,1,0.0
159,legacy,5,2,1.0970598564051557
159,legacy,5,3,0.37614028726090526
159,legacy,5,4,0.19111968943046256
159,legacy,5,5,0.0
159,legacy,5,6,0.0
159,legacy,5,7,0.39642097145194927
159,legacy,5,8,0.0
159,legacy,6,1,0.6401841900297142
159,legacy,6,2,1.3072916102513648
159,legacy,6,3,0.48800373308933104
159,legacy,6,4,0.6072003604866738
159,legacy,6,5,1.5425458345625682
159,legacy,6,6,0.0
159,legacy,6,7,0.5456900764586908
159,legacy,6,8,0.4921780755500847
159,legacy,7,1,0.0
159,legacy,7,2,0.0
159,legacy,7,3,0.0
159,legacy,7,4,0.0
159,legacy,7,5,0.0
159,legacy,7,6,0.0
159,legacy,7,7,0.0
159,legacy,7,8,0.0
159,legacy,8,1,0.019309227884794403
159,legacy,8,2,0.20212579343957154
159,legacy,8,3,0.0
159,legacy,8,4,0.0
159,legacy,8,5,0.23513803940960154
159,legacy,8,6,0.0
159,legacy,8,7,0.05828599763264919
159,legacy,8,8,0.0
160,legacy,1,1,0.0
160,legacy,1,2,0.29262810187257393
160,legacy,1,3,0.2128937424372564
160,legacy,1,4,0.23990995800377798
160,legacy,1,5,0.39355692593927283
160,legacy,1,6,0.0
160,legacy,1,7,0.3216714880475038
160,legacy,1,8,0.9063336712269645
160,legacy,2,1,0.0
160,legacy,2,2,0.0
160,legacy,2,3,0.36269453933334145
160,legacy,2,4,0.0
160,legacy,2,5,0.0
160,legacy,2,6,0.0
160,legacy,2,7,0.0
160,legacy,2,8,0.0
160,legacy,3,1,0.0
160,legacy,3,2,0.0
160,legacy,3,3,0.0
160,legacy,3,4,0.0
160,legacy,3,5,0.0
160,legacy,3,6,0.0
160,legacy,3,7,0.1089177109177158
160,legacy,3,8,0.4130647252259539
160,legacy,4,1,0.0
160,legacy,4,2,0.3589899301974552
160,legacy,4,3,0.5309572373220657
160,legacy,4,4,0.0
160,legacy,4,5,0.008072749289961866
160,legacy,4,6,0.0
160,legacy,4,7,0.269914986895081
160,legacy,4,8,0.3611249571062008
160,legacy,5,1,0.0
160,legacy,5,2,1.0517509267701766
160,legacy,5,3,0.7284898663042584
160,legacy,5,4,0.0
160,legacy,5,5,0.0
160,legacy,5,6,0.0
160,legacy,5,7,0.381411402456191
160,legacy,5,8,2.8511885382279196
160,legacy,6,1,0.4417923298188059
160,legacy,6,2,1.1082431896318066
160,legacy,6,3,0.8285507688491719
160,legacy,6,4,0.40374749659983555
160,legacy,6,5,1.8551103555669526
160,legacy,6,6,0.0
160,legacy,6,7,0.5099120558351239
160,legacy,6,8,1.0225604085111801
160,legacy,7,1,0.0
160,legacy,7,2,0.0010603547615554033
160,legacy,7,3,0.0
160,legacy,7,4,0.0
160,legacy,7,5,0.0
160,legacy,7,6,0.0
160,legacy,7,7,0.0
160,legacy,7,8,0.0
160,legacy,8,1,0.0
160,legacy,8,2,0.030622950299296122
160,legacy,8,3,0.0
160,legacy,8,4,0.0
160,legacy,8,5,0.0
160,legacy,8,6,0.0
160,legacy,8,7,0.002361822952320909
160,legacy,8,8,0.0
161,legacy,1,1,0.0
161,legacy,1,2,0.4874864642152628
161,legacy,1,3,0.4911682017587205
161,legacy,1,4,0.06045596301701451
161,legacy,1,5,0.1498646471155338
161,legacy,1,6,0.0
161,legacy,1,7,0.2825267158365493
161,legacy,1,8,0.5461685390378768
161,legacy,2,1,0.0
161,legacy,2,2,0.0
161,legacy,2,3,1.4617013504373966
161,legacy,2,4,0.0
161,legacy,2,5,0.0
161,legacy,2,6,0.0
161,legacy,2,7,0.0
161,legacy,2,8,0.057324749579337184
161,legacy,3,1,0.0
161,legacy,3,2,0.0
161,legacy,3,3,0.0
161,legacy,3,4,0.0
161,legacy,3,5,0.0
161,legacy,3,6,0.0
161,legacy,3,7,0.0
161,legacy,3,8,0.0
161,legacy,4,1,0.0
161,legacy,4,2,0.5268229574644331
161,legacy,4,3,1.8172794343654783
161,legacy,4,4,0.0
161,legacy,4,5,0.0
161,legacy,4,6,0.0
161,legacy,4,7,0.23915603254840423
161,legacy,4,8,0.38117832342641317
161,legacy,5,1,0.0
161,legacy,5,2,1.441690540158034
161,legacy,5,3,2.4328450473827816
161,legacy,5,4,0.038602727870489704
161,legacy,5,5,0.0
161,legacy,5,6,0.0
161,legacy,5,7,0.4430787908512244
161,legacy,5,8,3.784082090258138
161,legacy,6,1,0.9568023224774476
161,legacy,6,2,1.4611781989722117
161,legacy,6,3,2.100283420689021
161,legacy,6,4,0.48939298416351895
161,legacy,6,5,3.442344090079922
161,legacy,6,6,0.0
161,legacy,6,7,0.6201200187008088
161,legacy,6,8,0.9253696281337485
161,legacy,7,1,0.0
161,legacy,7,2,0.005107590998631422
161,legacy,7,3,0.1627360919560542
161,legacy,7,4,0.0
161,legacy,7,5,0.0
161,legacy,7,6,0.0
161,legacy,7,7,0.0
161,legacy,7,8,0.0
161,legacy,8,1,0.0
161,legacy,8,2,0.0
161,legacy,8,3,0.14528300598440874
161,legacy,8,4,0.0
161,legacy,8,5,0.0
161,legacy,8,6,0.0
161,legacy,8,7,0.07129600334490885
161,legacy,8,8,0.0
162,legacy,1,1,0.0
162,legacy,1,2,0.4306926197561097
162,legacy,1,3,0.43330440114008995
162,legacy,1,4,0.01585007976942186
162,legacy,1,5,0.0
162,legacy,1,6,0.0
162,legacy,1,7,0.3289291280217803
162,legacy,1,8,0.4592825134452893
162,legacy,2,1,0.0
162,legacy,2,2,0.0
162,legacy,2,3,0.14222911617796333
162,legacy,2,4,0.0
162,legacy,2,5,0.0
162,legacy,2,6,0.0
162,legacy,2,7,0.01814061555644219
162,legacy,2,8,0.0
162,legacy,3,1,0.0
162,legacy,3,2,0.0
162,legacy,3,3,0.0
162,legacy,3,4,0.0
162,legacy,3,5,0.0
162,legacy,3,6,0.0
162,legacy,3,7,0.0
162,legacy,3,8,0.0
162,legacy,4,1,0.0
162,legacy,4,2,0.49968535213090526
162,legacy,4,3,0.3624797171522584
162,legacy,4,4,0.0
162,legacy,4,5,0.37696240915709733
162,legacy,4,6,0.0
162,legacy,4,7,0.3246802925200631
162,legacy,4,8,0.3790414999431026
162,legacy,5,1,0.32744326461534096
162,legacy,5,2,1.1116166533790843
162,legacy,5,3,0.5008250171577763
162,legacy,5,4,0.0
162,legacy,5,5,0.0
162,legacy,5,6,0.0
162,legacy,5,7,0.5102734704665481
162,legacy,5,8,2.2079471987227506
162,legacy,6,1,2.1596368165897712
162,legacy,6,2,1.2081705309054207
162,legacy,6,3,0.6810586899617131
162,legacy,6,4,0.3372149744315286
162,legacy,6,5,8754.12628437606
162,legacy,6,6,0.0
162,legacy,6,7,0.6515290733094826
162,legacy,6,8,1.0003309635834627
162,legacy,7,1,0.0
162,legacy,7,2,0.0
162,legacy,7,3,0.05117049554098554
162,legacy,7,4,0.0
162,legacy,7,5,0.0
162,legacy,7,6,0.0
162,legacy,7,7,0.0
162,legacy,7,8,0.0
