method,event_index,event_time,horizon,relative_gap
graph_only_softmax,2,194,3,47.19646396200331
graph_only_softmax,2,194,4,1.1419506389412832
graph_only_softmax,2,194,5,1.1373177786722066
graph_only_softmax,2,194,6,1.3410671503281748
graph_only_softmax,2,194,7,8.568914916284287
graph_only_softmax,2,194,8,1.3938541919957796
graph_only_softmax,2,194,9,1.8049658964270159
graph_only_softmax,2,194,10,1.574464545890901
graph_only_softmax,2,194,11,1.804710116430765
graph_only_softmax,2,194,12,2.313470304605021
graph_only_softmax,2,194,13,1.912821041580569
graph_only_softmax,2,194,14,2.373104198096996
graph_only_softmax,2,194,15,2.1920186922452722
graph_only_softmax,2,194,16,3.1070519494022872
graph_only_softmax,2,194,17,2.4208140815565704
graph_only_softmax,2,194,18,2.8476769770019024
graph_only_softmax,2,194,19,3.2561624654178565
graph_only_softmax,2,194,20,3.7876686519278273
graph_only_softmax,2,194,21,4.347363294081236
graph_only_softmax,2,194,22,5.46975258007667
graph_only_softmax,2,194,23,5.757577835272886
graph_only_softmax,2,194,24,6.900698808765674
graph_only_softmax,3,229,0,1.0
graph_only_softmax,3,229,1,1.12727412081867
graph_only_softmax,3,229,2,1.1736743724689829
graph_only_softmax,3,229,3,1.1859126523385193
graph_only_softmax,3,229,4,1.3628771987426196
graph_only_softmax,3,229,5,1.4757086578485277
graph_only_softmax,3,229,6,1.5782313626359836
graph_only_softmax,3,229,7,1.4687167145918354
graph_only_softmax,3,229,8,1.6176176356912422
graph_only_softmax,3,229,9,1.881084377150758
graph_only_softmax,3,229,10,0.710380904326645
graph_only_softmax,3,229,11,1.2085180132106998
graph_only_softmax,3,229,12,0.9836625065415231
graph_only_softmax,3,229,13,1.2030556734881006
graph_only_softmax,3,229,14,0.7313965915163059
graph_only_softmax,3,229,15,0.38087912333660545
graph_only_softmax,3,229,16,0.12183259784229941
graph_only_softmax,3,229,17,0.7431232352461175
graph_only_softmax,3,229,18,0.5540540421229178
graph_only_softmax,3,229,19,0.10187329330475937
graph_only_softmax,3,229,20,0.045034168369931876
graph_only_softmax,3,229,21,0.03429477196221853
graph_only_softmax,3,229,22,0.2540420420525797
graph_only_softmax,3,229,23,0.2620925185529342
graph_only_softmax,3,229,24,0.18601252377444488
graph_only_softmax,4,241,0,1.0
graph_only_softmax,4,241,1,1.223037033014449
graph_only_softmax,4,241,2,0.7435442406845784
graph_only_softmax,4,241,3,0.3872050838612781
graph_only_softmax,4,241,4,0.12385609600050008
graph_only_softmax,4,241,5,0.7554656503670939
graph_only_softmax,4,241,6,0.5632562372138452
graph_only_softmax,4,241,7,0.10356529056183868
graph_only_softmax,4,241,8,0.04578213367943476
graph_only_softmax,4,241,9,0.03486436835210498
graph_only_softmax,4,241,10,0.2582613857528948
graph_only_softmax,4,241,11,0.26644557133160446
graph_only_softmax,4,241,12,0.18910197607149803
graph_only_softmax,4,241,13,0.15972854419077726
graph_only_softmax,4,241,14,0.13543411801064684
graph_only_softmax,4,241,15,0.115121806507859
graph_only_softmax,4,241,16,0.0973087905255772
graph_only_softmax,4,241,17,0.07318614945206893
graph_only_softmax,4,241,18,0.08010772207074898
graph_only_softmax,4,241,19,0.06808781447180244
graph_only_softmax,4,241,20,0.06844872028349006
graph_only_softmax,4,241,21,0.06582496503255807
graph_only_softmax,4,241,22,0.016455266599716988
graph_only_softmax,4,241,23,0.06112336548420182
graph_only_softmax,4,241,24,0.0600573312509522
graph_only_softmax,5,269,0,1.0
graph_only_softmax,5,269,1,0.6024203818659479
graph_only_softmax,5,269,2,1.3802554643225098
graph_only_softmax,5,269,3,0.9617813005922641
graph_only_softmax,5,269,4,0.3449477447073834
graph_only_softmax,5,269,5,0.5831778710914962
graph_only_softmax,5,269,6,0.0748291862593753
graph_only_softmax,5,269,7,0.8974141747220393
graph_only_softmax,5,269,8,0.9667400092256909
graph_only_softmax,5,269,9,0.36644231598386523
graph_only_softmax,5,269,10,0.6143339438163189
graph_only_softmax,5,269,11,0.38709654105912344
graph_only_softmax,5,269,12,1.0708076194041267
graph_only_softmax,5,269,13,0.7628822229199483
graph_only_softmax,5,269,14,0.26002045912607163
graph_only_softmax,5,269,15,0.10337166116642801
graph_only_softmax,5,269,16,0.1278878495726532
graph_only_softmax,5,269,17,0.22630403595663567
graph_only_softmax,5,269,18,0.6388529671633856
graph_only_softmax,5,269,19,0.17329061827517797
graph_only_softmax,5,269,20,0.4030363510053191
graph_only_softmax,5,269,21,0.45891275496092965
graph_only_softmax,5,269,22,0.3466793907684583
graph_only_softmax,5,269,23,0.17584563835664474
graph_only_softmax,5,269,24,0.4229029773716019
graph_only_softmax,6,275,0,1.0
graph_only_softmax,6,275,1,11.99283621248257
graph_only_softmax,6,275,2,12.919290687924175
graph_only_softmax,6,275,3,4.897050660335811
graph_only_softmax,6,275,4,8.209817245464826
graph_only_softmax,6,275,5,5.173068964258907
graph_only_softmax,6,275,6,14.310026246877248
graph_only_softmax,6,275,7,10.19498221289781
graph_only_softmax,6,275,8,3.4748534913206255
graph_only_softmax,6,275,9,1.3814350567453437
graph_only_softmax,6,275,10,1.7090637485935538
graph_only_softmax,6,275,11,3.0242749823873996
graph_only_softmax,6,275,12,8.537483822809099
graph_only_softmax,6,275,13,2.315815885990161
graph_only_softmax,6,275,14,5.386084910883591
graph_only_softmax,6,275,15,6.132804296043414
graph_only_softmax,6,275,16,4.632943482330372
graph_only_softmax,6,275,17,2.349960585527725
graph_only_softmax,6,275,18,5.651577927170318
graph_only_softmax,6,275,19,3.6365304717785927
graph_only_softmax,6,275,20,5.807021060483057
graph_only_softmax,6,275,21,8.708165025284599
graph_only_softmax,6,275,22,2.8257203387010295
graph_only_softmax,6,275,23,3.2326998704210617
graph_only_softmax,6,275,24,12.991850645739358
graph_only_softmax,7,280,0,1.0
graph_only_softmax,7,280,1,2.766254682809414
graph_only_softmax,7,280,2,1.9707802628064017
graph_only_softmax,7,280,3,0.6717199239617004
graph_only_softmax,7,280,4,0.26704361884401207
graph_only_softmax,7,280,5,0.3303771437035914
graph_only_softmax,7,280,6,0.5846191116496465
graph_only_softmax,7,280,7,1.6503711591311017
graph_only_softmax,7,280,8,0.4476677001583187
graph_only_softmax,7,280,9,1.0411778671609495
graph_only_softmax,7,280,10,1.1855253309815479
graph_only_softmax,7,280,11,0.8955889655327816
graph_only_softmax,7,280,12,0.4542681726773344
graph_only_softmax,7,280,13,1.092500016183326
graph_only_softmax,7,280,14,0.702973514736346
graph_only_softmax,7,280,15,1.1225485491502567
graph_only_softmax,7,280,16,1.6833653456874276
graph_only_softmax,7,280,17,0.5462367422943958
graph_only_softmax,7,280,18,0.6249094865651337
graph_only_softmax,7,280,19,2.5114396764282394
graph_only_softmax,7,280,20,
graph_only_softmax,7,280,21,
graph_only_softmax,7,280,22,
graph_only_softmax,7,280,23,
graph_only_softmax,7,280,24,
graph_only_v2_softmax,0,160,0,1.0
graph_only_v2_softmax,0,160,1,0.8311752247395839
graph_only_v2_softmax,0,160,2,0.7467799417160466
graph_only_v2_softmax,0,160,3,0.678359252133262
graph_only_v2_softmax,0,160,4,0.5550559417561839
graph_only_v2_softmax,0,160,5,0.47166326724952085
graph_only_v2_softmax,0,160,6,0.43976494819668216
graph_only_v2_softmax,0,160,7,0.455876194290197
graph_only_v2_softmax,0,160,8,0.41537893686642424
graph_only_v2_softmax,0,160,9,0.2676388354937287
graph_only_v2_softmax,0,160,10,0.2675785789738334
graph_only_v2_softmax,0,160,11,0.390587731483586
graph_only_v2_softmax,0,160,12,0.4102995799821963
graph_only_v2_softmax,0,160,13,0.3436606459156644
graph_only_v2_softmax,0,160,14,0.32935245609313435
graph_only_v2_softmax,0,160,15,0.26095329339862045
graph_only_v2_softmax,0,160,16,0.21890740878562784
graph_only_v2_softmax,0,160,17,0.22151996624247208
graph_only_v2_softmax,0,160,18,0.2759230164930196
graph_only_v2_softmax,0,160,19,0.23744836595543833
graph_only_v2_softmax,0,160,20,0.3803171678486435
graph_only_v2_softmax,0,160,21,0.3482655472699341
graph_only_v2_softmax,0,160,22,0.2703011681403652
graph_only_v2_softmax,0,160,23,0.21645819593357163
graph_only_v2_softmax,0,160,24,0.25859100827772147
graph_only_v2_softmax,1,184,0,1.0
graph_only_v2_softmax,1,184,1,0.7024456883893316
graph_only_v2_softmax,1,184,2,0.529008144087233
graph_only_v2_softmax,1,184,3,0.7033827406163383
graph_only_v2_softmax,1,184,4,0.4407318249601785
graph_only_v2_softmax,1,184,5,0.3916190529443391
graph_only_v2_softmax,1,184,6,0.3319720722693596
graph_only_v2_softmax,1,184,7,0.5511762902542524
graph_only_v2_softmax,1,184,8,0.49569384269653816
graph_only_v2_softmax,1,184,9,0.5393443070074958
graph_only_v2_softmax,1,184,10,0.3154355045481707
graph_only_v2_softmax,1,184,11,0.3171889701305412
graph_only_v2_softmax,1,184,12,0.3686652985262749
graph_only_v2_softmax,1,184,13,0.42035312039179357
graph_only_v2_softmax,1,184,14,0.4580493152740684
graph_only_v2_softmax,1,184,15,0.5069627639433221
graph_only_v2_softmax,1,184,16,0.6298511002831441
graph_only_v2_softmax,1,184,17,0.553267777035587
graph_only_v2_softmax,1,184,18,0.60990174806765
graph_only_v2_softmax,1,184,19,0.6980135656987854
graph_only_v2_softmax,1,184,20,0.7196169335319003
graph_only_v2_softmax,1,184,21,0.8768428526589086
graph_only_v2_softmax,1,184,22,0.8862863446412511
graph_only_v2_softmax,1,184,23,0.8718006958124211
graph_only_v2_softmax,1,184,24,0.951616314127634
graph_only_v2_softmax,2,194,0,1.0
graph_only_v2_softmax,2,194,1,1.0055588719630093
graph_only_v2_softmax,2,194,2,1.1687501667079312
graph_only_v2_softmax,2,194,3,1.3326119423173581
graph_only_v2_softmax,2,194,4,1.4521171798025003
graph_only_v2_softmax,2,194,5,1.60718358153593
graph_only_v2_softmax,2,194,6,1.9967666645051316
graph_only_v2_softmax,2,194,7,1.7539806681815573
graph_only_v2_softmax,2,194,8,1.9335228256605808
graph_only_v2_softmax,2,194,9,2.2128566874506372
graph_only_v2_softmax,2,194,10,2.28134411997368
graph_only_v2_softmax,2,194,11,2.779784900608753
graph_only_v2_softmax,2,194,12,2.809722849400756
graph_only_v2_softmax,2,194,13,2.763800153255376
graph_only_v2_softmax,2,194,14,3.016833236609581
graph_only_v2_softmax,2,194,15,3.3294720124086727
graph_only_v2_softmax,2,194,16,3.207560747506957
graph_only_v2_softmax,2,194,17,3.3823563912941017
graph_only_v2_softmax,2,194,18,4.008205619921139
graph_only_v2_softmax,2,194,19,4.4539704221560035
graph_only_v2_softmax,2,194,20,5.235830101000663
graph_only_v2_softmax,2,194,21,8.355447795602442
graph_only_v2_softmax,2,194,22,6.920732710533147
graph_only_v2_softmax,2,194,23,8.03973810406445
graph_only_v2_softmax,2,194,24,9.16255640003464
graph_only_v2_softmax,3,229,0,1.0
graph_only_v2_softmax,3,229,1,1.1292685078591322
graph_only_v2_softmax,3,229,2,1.163530118739624
graph_only_v2_softmax,3,229,3,1.1954213565093446
graph_only_v2_softmax,3,229,4,1.3277540728491508
graph_only_v2_softmax,3,229,5,1.464114981794244
graph_only_v2_softmax,3,229,6,1.5750228429962683
graph_only_v2_softmax,3,229,7,1.645498277896355
graph_only_v2_softmax,3,229,8,1.7049377898751028
graph_only_v2_softmax,3,229,9,1.8758338969627433
graph_only_v2_softmax,3,229,10,1.2927761251214913
graph_only_v2_softmax,3,229,11,1.527780229463956
graph_only_v2_softmax,3,229,12,1.4176046024914877
graph_only_v2_softmax,3,229,13,1.9091488921158835
graph_only_v2_softmax,3,229,14,0.9632689320668091
graph_only_v2_softmax,3,229,15,0.7425717915582031
graph_only_v2_softmax,3,229,16,0.908470990393814
graph_only_v2_softmax,3,229,17,0.8297139863336696
graph_only_v2_softmax,3,229,18,0.22488302235813498
graph_only_v2_softmax,3,229,19,0.0811413563730985
graph_only_v2_softmax,3,229,20,0.03581621858212558
graph_only_v2_softmax,3,229,21,0.06535705065098478
graph_only_v2_softmax,3,229,22,0.21824674034335734
graph_only_v2_softmax,3,229,23,0.21357729542940154
graph_only_v2_softmax,3,229,24,0.18543992402627293
graph_only_v2_softmax,4,241,0,1.0
graph_only_v2_softmax,4,241,1,1.3467428708685696
graph_only_v2_softmax,4,241,2,0.6795046590380927
graph_only_v2_softmax,4,241,3,0.5238215157125676
graph_only_v2_softmax,4,241,4,0.6408493516437135
graph_only_v2_softmax,4,241,5,0.5852929546612782
graph_only_v2_softmax,4,241,6,0.15863592849719557
graph_only_v2_softmax,4,241,7,0.05723835562503807
graph_only_v2_softmax,4,241,8,0.025265309183659095
graph_only_v2_softmax,4,241,9,0.046103864600973765
graph_only_v2_softmax,4,241,10,0.15395459351626073
graph_only_v2_softmax,4,241,11,0.150660695552224
graph_only_v2_softmax,4,241,12,0.130812162785276
graph_only_v2_softmax,4,241,13,0.10954952884666277
graph_only_v2_softmax,4,241,14,0.09369633853122047
graph_only_v2_softmax,4,241,15,0.08048135441072278
graph_only_v2_softmax,4,241,16,0.06868433766027668
graph_only_v2_softmax,4,241,17,0.05972755015551055
graph_only_v2_softmax,4,241,18,0.0559616154336973
graph_only_v2_softmax,4,241,19,0.05050679349352926
graph_only_v2_softmax,4,241,20,0.049504017111852476
graph_only_v2_softmax,4,241,21,0.04704231322842221
graph_only_v2_softmax,4,241,22,0.04565364769222917
graph_only_v2_softmax,4,241,23,0.0452929803801349
graph_only_v2_softmax,4,241,24,0.04567876851369971
graph_only_v2_softmax,5,269,0,1.0
graph_only_v2_softmax,5,269,1,1.0461750914532502
graph_only_v2_softmax,5,269,2,1.0771178043534098
graph_only_v2_softmax,5,269,3,0.9795582562420265
graph_only_v2_softmax,5,269,4,0.9157597196004579
graph_only_v2_softmax,5,269,5,0.8279629440485123
graph_only_v2_softmax,5,269,6,0.6140695785403685
graph_only_v2_softmax,5,269,7,0.6451893697386951
graph_only_v2_softmax,5,269,8,0.6682990990939669
graph_only_v2_softmax,5,269,9,0.3935721799798368
graph_only_v2_softmax,5,269,10,0.43614896380265256
graph_only_v2_softmax,5,269,11,0.4674895602256367
graph_only_v2_softmax,5,269,12,0.5847183082809017
graph_only_v2_softmax,5,269,13,0.5309041371261602
graph_only_v2_softmax,5,269,14,0.44016512382208944
graph_only_v2_softmax,5,269,15,0.3654587069256941
graph_only_v2_softmax,5,269,16,0.4388122890463854
graph_only_v2_softmax,5,269,17,0.39044385600553577
graph_only_v2_softmax,5,269,18,0.5813669034718767
graph_only_v2_softmax,5,269,19,0.2410064319065382
graph_only_v2_softmax,5,269,20,0.2338361407664393
graph_only_v2_softmax,5,269,21,0.28822019953779193
graph_only_v2_softmax,5,269,22,0.19627418376661054
graph_only_v2_softmax,5,269,23,0.21273550147850173
graph_only_v2_softmax,5,269,24,0.3368185502684884
graph_only_v2_softmax,6,275,0,1.0
graph_only_v2_softmax,6,275,1,1.050677956189098
graph_only_v2_softmax,6,275,2,1.088311687223622
graph_only_v2_softmax,6,275,3,0.6409244061810557
graph_only_v2_softmax,6,275,4,0.7102598452106523
graph_only_v2_softmax,6,275,5,0.7612973782821979
graph_only_v2_softmax,6,275,6,0.9522020447109036
graph_only_v2_softmax,6,275,7,0.8645667456578929
graph_only_v2_softmax,6,275,8,0.7168000813008086
graph_only_v2_softmax,6,275,9,0.5951421788299339
graph_only_v2_softmax,6,275,10,0.714597016985329
graph_only_v2_softmax,6,275,11,0.6358299932942669
graph_only_v2_softmax,6,275,12,0.9467443491562871
graph_only_v2_softmax,6,275,13,0.3924741435317572
graph_only_v2_softmax,6,275,14,0.3807974681342517
graph_only_v2_softmax,6,275,15,0.46936081774786137
graph_only_v2_softmax,6,275,16,0.3196285740667214
graph_only_v2_softmax,6,275,17,0.34643550000338713
graph_only_v2_softmax,6,275,18,0.548502257788278
graph_only_v2_softmax,6,275,19,0.46570627850025303
graph_only_v2_softmax,6,275,20,0.5954878808688926
graph_only_v2_softmax,6,275,21,0.41324687634633706
graph_only_v2_softmax,6,275,22,0.6642493604600219
graph_only_v2_softmax,6,275,23,0.7984161534953791
graph_only_v2_softmax,6,275,24,0.5576851001395824
graph_only_v2_softmax,7,280,0,1.0
graph_only_v2_softmax,7,280,1,1.2507622801216862
graph_only_v2_softmax,7,280,2,1.135649182989062
graph_only_v2_softmax,7,280,3,0.9415507024576999
graph_only_v2_softmax,7,280,4,0.7817473116390091
graph_only_v2_softmax,7,280,5,0.9386568736093058
graph_only_v2_softmax,7,280,6,0.8351926742857866
graph_only_v2_softmax,7,280,7,1.2435933396914283
graph_only_v2_softmax,7,280,8,0.5155332918883044
graph_only_v2_softmax,7,280,9,0.5001954282221337
graph_only_v2_softmax,7,280,10,0.616527563521805
graph_only_v2_softmax,7,280,11,0.4198472018752197
graph_only_v2_softmax,7,280,12,0.45505936298518335
graph_only_v2_softmax,7,280,13,0.7204835763731727
graph_only_v2_softmax,7,280,14,0.6117271539159628
graph_only_v2_softmax,7,280,15,0.7822014075663308
graph_only_v2_softmax,7,280,16,0.5428192558324489
graph_only_v2_softmax,7,280,17,0.8725228529734906
graph_only_v2_softmax,7,280,18,1.0487572613174323
graph_only_v2_softmax,7,280,19,0.7325456727539913
graph_only_v2_softmax,7,280,20,
graph_only_v2_softmax,7,280,21,
graph_only_v2_softmax,7,280,22,
graph_only_v2_softmax,7,280,23,
graph_only_v2_softmax,7,280,24,
rs_selection,0,160,0,1.0
rs_selection,0,160,1,0.9614183737644384
rs_selection,0,160,2,0.9075059848866115
rs_selection,0,160,3,0.8679913954418683
rs_selection,0,160,4,0.831075927283892
rs_selection,0,160,5,0.41087204038105674
rs_selection,0,160,6,0.7502738906592227
rs_selection,0,160,7,0.7404268174040708
rs_selection,0,160,8,0.7614486815085597
rs_selection,0,160,9,0.7538227323224791
rs_selection,0,160,10,0.20174425897311615
rs_selection,0,160,11,0.4384129713132287
rs_selection,0,160,12,0.45377872179104367
rs_selection,0,160,13,0.6637426445361219
rs_selection,0,160,14,0.6321049782815391
rs_selection,0,160,15,0.5974266854216677
rs_selection,0,160,16,0.578579143900742
rs_selection,0,160,17,0.5718162914604092
rs_selection,0,160,18,0.5684580596801112
rs_selection,0,160,19,0.5475367697020043
rs_selection,0,160,20,0.5242432823826843
rs_selection,0,160,21,0.5243395434878634
rs_selection,0,160,22,0.5088572987949308
rs_selection,0,160,23,0.4922868309290267
rs_selection,0,160,24,0.4782746629068458
rs_selection,1,184,0,1.0
rs_selection,1,184,1,0.9586116640993578
rs_selection,1,184,2,0.9364483208083679
rs_selection,1,184,3,0.8707971452954753
rs_selection,1,184,4,0.7802560534991072
rs_selection,1,184,5,0.6995314707101077
rs_selection,1,184,6,0.6402362647671166
rs_selection,1,184,7,0.8406512151928889
rs_selection,1,184,8,0.9965292348784417
rs_selection,1,184,9,1.1768245903286452
rs_selection,1,184,10,0.4538037219503545
rs_selection,1,184,11,0.44651517804712154
rs_selection,1,184,12,0.4366310783421131
rs_selection,1,184,13,10.832417111868606
rs_selection,1,184,14,0.4129004263534246
rs_selection,1,184,15,0.4102486810559975
rs_selection,1,184,16,0.4125691056676692
rs_selection,1,184,17,1.1173265682232651
rs_selection,1,184,18,0.42198967428315143
rs_selection,1,184,19,0.43160411040474783
rs_selection,1,184,20,0.43680984212823815
rs_selection,1,184,21,0.45190656696359366
rs_selection,1,184,22,0.45644705592380846
rs_selection,1,184,23,0.47299503557891404
rs_selection,1,184,24,0.4935011677653921
rs_selection,2,194,0,1.0
rs_selection,2,194,1,0.9839389948766654
rs_selection,2,194,2,0.9621584337509685
rs_selection,2,194,3,23.870269431271122
rs_selection,2,194,4,0.9098656674274597
rs_selection,2,194,5,0.9040222924854683
rs_selection,2,194,6,0.9091355705381448
rs_selection,2,194,7,2.462136192760224
rs_selection,2,194,8,0.929894696476986
rs_selection,2,194,9,0.9510810280484316
rs_selection,2,194,10,0.9625523568888326
rs_selection,2,194,11,0.9958194371376963
rs_selection,2,194,12,1.0058248397833616
rs_selection,2,194,13,1.042289899135422
rs_selection,2,194,14,1.087477126993199
rs_selection,2,194,15,1.1306505307065156
rs_selection,2,194,16,1.1655222277345758
rs_selection,2,194,17,1.2626526310840163
rs_selection,2,194,18,1.4438609310813604
rs_selection,2,194,19,1.7040146671597807
rs_selection,2,194,20,2.02395491782159
rs_selection,2,194,21,2.326466109946308
rs_selection,2,194,22,2.727743410153617
rs_selection,2,194,23,3.657606519318565
rs_selection,2,194,24,3.9711910626268008
rs_selection,3,229,0,1.0
rs_selection,3,229,1,1.0915726432293364
rs_selection,3,229,2,1.1647368769559492
rs_selection,3,229,3,1.2454668538887401
rs_selection,3,229,4,1.351410114759403
rs_selection,3,229,5,1.4529174490393202
rs_selection,3,229,6,1.5632307204459839
rs_selection,3,229,7,1.6743813966280778
rs_selection,3,229,8,1.7740176945358472
rs_selection,3,229,9,1.9000848212623827
rs_selection,3,229,10,0.9055072890808492
rs_selection,3,229,11,0.9270361579222014
rs_selection,3,229,12,0.9643657879008127
rs_selection,3,229,13,0.999724484164026
rs_selection,3,229,14,1.0379703248484067
rs_selection,3,229,15,1.071494137423848
rs_selection,3,229,16,1.1237391374455372
rs_selection,3,229,17,1.1741518235521204
rs_selection,3,229,18,0.6999798059994303
rs_selection,3,229,19,0.6321615917117176
rs_selection,3,229,20,0.3144025614378347
rs_selection,3,229,21,0.27379918633528855
rs_selection,3,229,22,0.2387394736485105
rs_selection,3,229,23,0.20937716915759183
rs_selection,3,229,24,0.18182582372959766
rs_selection,4,241,0,1.0
rs_selection,4,241,1,1.0366652329508501
rs_selection,4,241,2,1.076324292992406
rs_selection,4,241,3,1.111086841597966
rs_selection,4,241,4,1.165262342924505
rs_selection,4,241,5,1.2175378246339081
rs_selection,4,241,6,0.7258447103594522
rs_selection,4,241,7,0.6555205500267466
rs_selection,4,241,8,0.326020028273931
rs_selection,4,241,9,0.28391632072647666
rs_selection,4,241,10,0.24756111907307252
rs_selection,4,241,11,0.21711385014326823
rs_selection,4,241,12,0.18854445689678373
rs_selection,4,241,13,0.1581319741477431
rs_selection,4,241,14,0.13758197274421818
rs_selection,4,241,15,0.11576936550599047
rs_selection,4,241,16,0.10008986303790691
rs_selection,4,241,17,0.08763512811566944
rs_selection,4,241,18,0.07990698357490741
rs_selection,4,241,19,0.07426352244341286
rs_selection,4,241,20,0.07046357358834224
rs_selection,4,241,21,0.06710450565177736
rs_selection,4,241,22,0.06513310886360675
rs_selection,4,241,23,0.06437272042438522
rs_selection,4,241,24,0.06547938862225545
rs_selection,5,269,0,1.0
rs_selection,5,269,1,1.0056670523276685
rs_selection,5,269,2,1.0838845714811969
rs_selection,5,269,3,1.0383861551105145
rs_selection,5,269,4,0.993709160864486
rs_selection,5,269,5,0.9350668426630593
rs_selection,5,269,6,0.9109911674189117
rs_selection,5,269,7,0.8242163844727948
rs_selection,5,269,8,0.7875969288038055
rs_selection,5,269,9,0.8549614237651469
rs_selection,5,269,10,0.8569851728981891
rs_selection,5,269,11,0.9149226901785329
rs_selection,5,269,12,0.9804948799843527
rs_selection,5,269,13,0.8525195629878444
rs_selection,5,269,14,0.8182065185988973
rs_selection,5,269,15,0.8060924688072362
rs_selection,5,269,16,1.023251130907167
rs_selection,5,269,17,0.8191585014835686
rs_selection,5,269,18,1.102486333965203
rs_selection,5,269,19,0.8596211255895344
rs_selection,5,269,20,0.8730852930515978
rs_selection,5,269,21,1.1074202144738094
rs_selection,5,269,22,0.9499729732959827
rs_selection,5,269,23,1.0142220013357621
rs_selection,5,269,24,1.1432343531363525
rs_selection,6,275,0,1.0
rs_selection,6,275,1,0.9047468449206004
rs_selection,6,275,2,0.8645494676257772
rs_selection,6,275,3,0.9384958431457546
rs_selection,6,275,4,0.9407173236665549
rs_selection,6,275,5,1.004315654092191
rs_selection,6,275,6,1.076294606414642
rs_selection,6,275,7,0.9358153991802868
rs_selection,6,275,8,0.898149782195036
rs_selection,6,275,9,0.8848521233099521
rs_selection,6,275,10,1.1232283775114074
rs_selection,6,275,11,0.899194779027847
rs_selection,6,275,12,1.2102052944035118
rs_selection,6,275,13,0.9436108233903927
rs_selection,6,275,14,0.958390513845802
rs_selection,6,275,15,1.2156212420933072
rs_selection,6,275,16,1.042790542072452
rs_selection,6,275,17,1.1133170524686116
rs_selection,6,275,18,1.2549346184941061
rs_selection,6,275,19,1.6879399388344483
rs_selection,6,275,20,1.6051186804244753
rs_selection,6,275,21,2.201855381677345
rs_selection,6,275,22,1.9918971510308057
rs_selection,6,275,23,2.242904359490527
rs_selection,6,275,24,3.135559220475812
rs_selection,7,280,0,1.0
rs_selection,7,280,1,1.0716696509002575
rs_selection,7,280,2,0.9317940981674512
rs_selection,7,280,3,0.8942903344535449
rs_selection,7,280,4,0.8810498170615265
rs_selection,7,280,5,1.1184017424548687
rs_selection,7,280,6,0.895330840820794
rs_selection,7,280,7,1.2050049100324203
rs_selection,7,280,8,0.9395560245880368
rs_selection,7,280,9,0.9542722050988033
rs_selection,7,280,10,1.210397584803273
rs_selection,7,280,11,1.038309557183034
rs_selection,7,280,12,1.108533007458644
rs_selection,7,280,13,1.249542027330493
rs_selection,7,280,14,1.6806866765013146
rs_selection,7,280,15,1.59822131008737
rs_selection,7,280,16,2.1923937685384582
rs_selection,7,280,17,1.9833377513480042
rs_selection,7,280,18,2.2332663544091687
rs_selection,7,280,19,3.122085379929749
rs_selection,7,280,20,
rs_selection,7,280,21,
rs_selection,7,280,22,
rs_selection,7,280,23,
rs_selection,7,280,24,
rs_selection_v2,0,160,0,1.0
rs_selection_v2,0,160,1,0.9614183737644384
rs_selection_v2,0,160,2,0.9075059848866115
rs_selection_v2,0,160,3,0.8679913954418683
rs_selection_v2,0,160,4,0.4112303895967719
rs_selection_v2,0,160,5,0.41087204038105674
rs_selection_v2,0,160,6,0.7502738906592227
rs_selection_v2,0,160,7,0.7404268174040708
rs_selection_v2,0,160,8,0.7614486815085597
rs_selection_v2,0,160,9,0.3991349430871577
rs_selection_v2,0,160,10,0.4112962732326378
rs_selection_v2,0,160,11,0.4384129713132287
rs_selection_v2,0,160,12,0.45377872179104367
rs_selection_v2,0,160,13,0.4899477603909941
rs_selection_v2,0,160,14,0.5205128114339951
rs_selection_v2,0,160,15,0.5974266854216677
rs_selection_v2,0,160,16,0.578579143900742
rs_selection_v2,0,160,17,0.5718162914604092
rs_selection_v2,0,160,18,0.5684580596801112
rs_selection_v2,0,160,19,0.5475367697020043
rs_selection_v2,0,160,20,0.5242432823826843
rs_selection_v2,0,160,21,0.5243395434878634
rs_selection_v2,0,160,22,0.5088572987949308
rs_selection_v2,0,160,23,0.4922868309290267
rs_selection_v2,0,160,24,0.4782746629068458
rs_selection_v2,1,184,0,1.0
rs_selection_v2,1,184,1,0.9586116640993578
rs_selection_v2,1,184,2,0.9364483208083679
rs_selection_v2,1,184,3,0.8707971452954753
rs_selection_v2,1,184,4,0.7802560534991072
rs_selection_v2,1,184,5,0.6995314707101077
rs_selection_v2,1,184,6,0.7068073981455599
rs_selection_v2,1,184,7,0.8406512151928889
rs_selection_v2,1,184,8,0.9965292348784417
rs_selection_v2,1,184,9,1.1768245903286452
rs_selection_v2,1,184,10,0.4538037219503545
rs_selection_v2,1,184,11,0.44651517804712154
rs_selection_v2,1,184,12,0.4366310783421131
rs_selection_v2,1,184,13,0.4231976828533054
rs_selection_v2,1,184,14,0.4129004263534246
rs_selection_v2,1,184,15,0.4102486810559975
rs_selection_v2,1,184,16,0.4125691056676692
rs_selection_v2,1,184,17,0.415404430540628
rs_selection_v2,1,184,18,0.42198967428315143
rs_selection_v2,1,184,19,0.43160411040474783
rs_selection_v2,1,184,20,0.43680984212823815
rs_selection_v2,1,184,21,0.45190656696359366
rs_selection_v2,1,184,22,0.45644705592380846
rs_selection_v2,1,184,23,0.47299503557891404
