oos_period,row_model,col_model,adjacency_matrice
53,3,5,4.862111492353202
53,3,6,3.2290009650497598
53,3,7,8.224715429427313
53,3,8,0.0
53,3,9,0.0
53,3,10,3.5435767495467094
53,3,11,1.3043569406618574
53,4,1,0.7231186205791368
53,4,2,9207.920792079236
53,4,3,0.0
53,4,4,0.0
53,4,5,0.38268161359037534
53,4,6,3.750164651161668
53,4,7,9611.86258622753
53,4,8,0.0
53,4,9,0.0
53,4,10,1.316144311369187
53,4,11,2.570350162790663
53,5,1,0.0
53,5,2,0.26848334242186583
53,5,3,0.0
53,5,4,0.0
53,5,5,0.0
53,5,6,0.0
53,5,7,0.0
53,5,8,0.0
53,5,9,0.0
53,5,10,0.0
53,5,11,1386.1386138614096
53,6,1,0.0
53,6,2,4395.656761021956
53,6,3,0.0
53,6,4,0.0
53,6,5,0.6641938325461436
53,6,6,0.0
53,6,7,0.053822189667220376
53,6,8,0.0
53,6,9,0.0
53,6,10,0.07350919171172123
53,6,11,2.109553781795338
53,7,1,0.0
53,7,2,0.0
53,7,3,0.0
53,7,4,0.0
53,7,5,1.0194742226152915
53,7,6,0.0
53,7,7,0.0
53,7,8,0.0
53,7,9,0.0
53,7,10,1.5414950067997508
53,7,11,2.372493828385099
53,8,1,0.0
53,8,2,1.1414674070512776
53,8,3,21735.53674630809
53,8,4,17227.62966293313
53,8,5,1.229388757820796
53,8,6,26435.64356435647
53,8,7,26667.1336633663
53,8,8,0.0
53,8,9,13564.35643564362
53,8,10,14.525581815019207
53,8,11,17.417934792782248
53,9,1,0.0
53,9,2,5.384529895207593
53,9,3,2475.2475247524726
53,9,4,2526.1780960049523
53,9,5,3.9077805312460163
53,9,6,3.6324905428742347
53,9,7,2.483308028047885
53,9,8,0.0
53,9,9,0.0
53,9,10,4.088689566347617
53,9,11,0.0
53,10,1,0.0
53,10,2,0.9998825445756633
53,10,3,0.0
53,10,4,0.0
53,10,5,0.3005565489156796
53,10,6,0.0
53,10,7,0.0
53,10,8,0.0
53,10,9,0.0
53,10,10,0.0
53,10,11,69.5544554455555
53,11,1,0.0
53,11,2,0.302565286545461
53,11,3,0.0
53,11,4,0.0
53,11,5,0.0
53,11,6,0.0
53,11,7,0.0
53,11,8,0.0
53,11,9,0.1590169419404026
53,11,10,0.0
53,11,11,0.0
54,1,1,0.0
54,1,2,0.0
54,1,3,0.0
54,1,4,0.0
54,1,5,0.4985059242179706
54,1,6,1794.4667655536464
54,1,7,2751.9114490271654
54,1,8,0.0
54,1,9,0.0
54,1,10,0.572909406924569
54,1,11,0.0
54,2,1,1.7321087055573452
54,2,2,0.0
54,2,3,0.0
54,2,4,0.0
54,2,5,0.0
54,2,6,0.0
54,2,7,0.0
54,2,8,0.0
54,2,9,0.0
54,2,10,0.5595528279422148
54,2,11,0.0
54,3,1,9702.970297029655
54,3,2,2277.227722772265
54,3,3,0.0
54,3,4,0.0
54,3,5,0.0
54,3,6,0.0
54,3,7,0.0
54,3,8,0.0
54,3,9,0.0
54,3,10,0.9084040794846425
54,3,11,0.0
54,4,1,1.328159358430879
54,4,2,0.5000947150364706
54,4,3,6.243928559562248
54,4,4,0.0
54,4,5,2391.69487379983
54,4,6,6436.6166948057
54,4,7,2.7352039481898807
54,4,8,0.0
54,4,9,0.0
54,4,10,2.3166102035909164
54,4,11,0.2301873388704326
54,5,1,0.0
54,5,2,2.6555646586302433
54,5,3,2.4340860960662196
54,5,4,0.0
54,5,5,0.0
54,5,6,0.0
54,5,7,1253.6840171584265
54,5,8,0.0
54,5,9,0.0
54,5,10,0.0013133622938547938
54,5,11,0.0
54,6,1,0.0
54,6,2,1.3686362461768544
54,6,3,0.0
54,6,4,0.0
54,6,5,0.36379650472971875
54,6,6,0.0
54,6,7,0.0
54,6,8,0.0
54,6,9,0.0
54,6,10,0.31162898513584997
54,6,11,0.0
54,7,1,0.0
54,7,2,5214.754950494983
54,7,3,1.376335861964923
54,7,4,0.0
54,7,5,0.0
54,7,6,0.7031105004594358
54,7,7,0.0
54,7,8,0.0
54,7,9,0.16400356984704126
54,7,10,5.198539526386187
54,7,11,0.0
54,8,1,13131.274313021955
54,8,2,1.3004260249156103
54,8,3,12015.345748778467
54,8,4,10224.04793828715
54,8,5,0.7664403227080885
54,8,6,1.7905054069980744
54,8,7,1.1502412922141623
54,8,8,0.0
54,8,9,8118.811881188114
54,8,10,1.8903914140620246
54,8,11,1.754710671734545
54,9,1,11106.4980801083
54,9,2,2.3111668854807306
54,9,3,2079.207920792066
54,9,4,773.2695650623209
54,9,5,0.7214848522437642
54,9,6,2079.207920792066
54,9,7,0.0
54,9,8,0.0
54,9,9,0.0
54,9,10,4.485016865849798
54,9,11,0.0
54,10,1,0.0
54,10,2,0.0
54,10,3,0.0
54,10,4,0.0
54,10,5,0.0
54,10,6,0.0
54,10,7,0.0
54,10,8,0.0
54,10,9,0.0
54,10,10,0.0
54,10,11,0.0
54,11,1,0.5828866153709188
54,11,2,2.4504605431293327
54,11,3,0.3748048950654248
54,11,4,0.0
54,11,5,8032.736474782461
54,11,6,1.4668237029572015
54,11,7,4.124133359437338
54,11,8,0.0
54,11,9,0.35949036526517314
54,11,10,7.504418827473233
54,11,11,0.0
55,1,1,0.0
55,1,2,1.054536316409259
55,1,3,1.029018108490314
55,1,4,0.0
55,1,5,0.9698663613871692
55,1,6,1901.7722456860304
55,1,7,0.004191160504181888
55,1,8,0.0
55,1,9,0.0
55,1,10,0.7009582579875451
55,1,11,0.0
55,2,1,0.0
55,2,2,0.0
55,2,3,7029.702970297
55,2,4,0.0
55,2,5,1.7887978156669322
55,2,6,2475.247524752463
55,2,7,0.0
55,2,8,0.0
55,2,9,0.0
55,2,10,0.1819896000607048
55,2,11,0.0
55,3,1,0.0
55,3,2,0.0
55,3,3,0.0
55,3,4,0.0
55,3,5,8058.958175065444
55,3,6,0.0
55,3,7,0.0
55,3,8,0.0
55,3,9,0.0
55,3,10,0.0
55,3,11,0.0
55,4,1,1.9414002219505189
55,4,2,0.61684817306845
55,4,3,11485.148514851497
55,4,4,0.0
55,4,5,4.045455134545295
55,4,6,7162.344483989949
55,4,7,0.0
55,4,8,0.0
55,4,9,1386.3396323848071
55,4,10,0.023385720463118095
55,4,11,0.0
55,5,1,0.0
55,5,2,0.0
55,5,3,0.0
55,5,4,0.0
55,5,5,0.0
55,5,6,0.0
55,5,7,0.0
55,5,8,0.0
55,5,9,0.0
55,5,10,0.0
55,5,11,0.0
55,6,1,0.0
55,6,2,0.0
55,6,3,4554.455445544538
55,6,4,0.0
55,6,5,1.054184151986803
55,6,6,0.0
55,6,7,0.0
55,6,8,0.0
55,6,9,0.0
55,6,10,0.3323944336167653
55,6,11,0.0
55,7,1,0.0
55,7,2,5445.544554455425
55,7,3,20.12910234248957
55,7,4,990.0990099009308
55,7,5,3.7280728971889747
55,7,6,1.9646415931293184
55,7,7,0.0
55,7,8,0.0
55,7,9,0.4444517017827763
55,7,10,0.0
55,7,11,0.0
55,8,1,2009.271911641329
55,8,2,1.0705089149008966
55,8,3,12673.267326732635
55,8,4,2.512598362281741
55,8,5,8.528523330773671
55,8,6,1.0204365205311714
55,8,7,0.8066750511383427
55,8,8,0.0
55,8,9,2475.247524752471
55,8,10,0.9907611290294355
55,8,11,99.00990099009131
55,9,1,3970.4469657742748
55,9,2,4.338725378196431
55,9,3,10198.019801980161
55,9,4,0.0
55,9,5,4.0777560259524375
55,9,6,5643.564356435619
55,9,7,0.0
55,9,8,0.0
55,9,9,0.0
55,9,10,0.0
55,9,11,0.0
55,10,1,0.0
55,10,2,0.0
55,10,3,3.1611897025152293
55,10,4,0.0
55,10,5,0.05945342376379532
55,10,6,0.0
55,10,7,0.3734740715697251
55,10,8,0.0
55,10,9,0.7642291239957039
55,10,10,0.0
55,10,11,0.0
55,11,1,1.9754614451034684
55,11,2,3.8615573436640207
55,11,3,15451.37409163423
55,11,4,1.1486195340507839
55,11,5,20633.215600807987
55,11,6,9.441706063833887
55,11,7,0.15582073162570562
55,11,8,0.0
55,11,9,0.5850663523799015
55,11,10,2.0828659966012015
55,11,11,0.0
56,1,1,0.0
56,1,2,0.0
56,1,3,4.554417252406757
56,1,4,0.0
56,1,5,1.431817507387046
56,1,6,1620.4781712626886
56,1,7,0.0
56,1,8,0.0
56,1,9,1881.1881188118919
56,1,10,1.0472168122524896
56,1,11,0.20733895971257388
56,2,1,4.6402314486174765
56,2,2,0.0
56,2,3,16534.653465346655
56,2,4,4.3429551464766964
56,2,5,5.572415568228878
56,2,6,10099.00990099013
56,2,7,3.632078517710478
56,2,8,0.0
56,2,9,5.320219785819185
56,2,10,1.1728826774050072
56,2,11,4.499438597255914
56,3,1,0.0
56,3,2,0.0
56,3,3,0.0
56,3,4,0.0
56,3,5,1313.821942286498
56,3,6,0.0
56,3,7,0.0
56,3,8,0.0
56,3,9,0.8652885834093239
56,3,10,0.0
56,3,11,0.0
56,4,1,2.1717239291758283
56,4,2,0.0
56,4,3,792.0792079208065
56,4,4,0.0
56,4,5,3.758242720565222
56,4,6,0.0
56,4,7,0.0
56,4,8,56.875512923574256
56,4,9,2069.1778001305956
56,4,10,4320.0260272706055
56,4,11,0.0
56,5,1,0.0
56,5,2,0.0
56,5,3,0.0
56,5,4,0.0
56,5,5,0.0
56,5,6,0.0
56,5,7,0.0
56,5,8,0.0
56,5,9,0.0
56,5,10,0.0
56,5,11,0.0
56,6,1,0.0
56,6,2,0.0
56,6,3,6435.643564356519
56,6,4,0.11667921851566286
56,6,5,9.380812211644873
56,6,6,0.0
56,6,7,0.0
56,6,8,0.0
56,6,9,8118.81188118815
56,6,10,1.4574983043761782
56,6,11,5.479068761158895
56,7,1,1.3248823255526048
