oos_period,row_model,col_model,mu_matrice
74,3,2,-0.006908545288954552
74,3,3,0.0
74,3,4,0.7593420433058131
74,3,5,0.5522606296309996
74,3,6,-0.27786399512296733
74,3,7,-0.1455611466933199
74,3,8,0.1950348516003121
74,3,9,-0.11530156817482053
74,3,10,0.3510329632129079
74,3,11,-0.8247048612392446
74,4,1,-1.1367553403073996
74,4,2,-0.7662505885947679
74,4,3,-0.7593420433058131
74,4,4,0.0
74,4,5,-0.2070814136748138
74,4,6,-1.1043913334251596
74,4,7,-0.6809678330645491
74,4,8,-0.5643071917055014
74,4,9,-0.8746436114806343
74,4,10,-0.382554994749181
74,4,11,-1.5840469045450578
74,5,1,-1.1920477356658001
74,5,2,-0.5591691749199542
74,5,3,-0.5522606296309996
74,5,4,0.2070814136748138
74,5,5,0.0
74,5,6,-1.0855452863734811
74,5,7,-0.5553968884198414
74,5,8,-0.3572257780306876
74,5,9,-0.6675621978058202
74,5,10,-0.34732246116501936
74,5,11,-1.3769654908702442
74,6,1,-0.31587299007004743
74,6,2,-0.11314668910736786
74,6,3,0.27786399512296733
74,6,4,1.1043913334251596
74,6,5,1.0855452863734811
74,6,6,0.0
74,6,7,-0.2912280135157159
74,6,8,0.47289884672327925
74,6,9,0.1625624269481466
74,6,10,0.37673390959829955
74,6,11,-0.5468408661162774
74,7,1,0.22348808139539258
74,7,2,0.2375948257107165
74,7,3,0.1455611466933199
74,7,4,0.6809678330645491
74,7,5,0.5553968884198414
74,7,6,0.2912280135157159
74,7,7,0.0
74,7,8,0.3405959982936321
74,7,9,0.030259578518499357
74,7,10,0.4965941099062278
74,7,11,0.036659603222662054
74,8,1,-0.650037103616401
74,8,2,-0.20194339688926657
74,8,3,-0.1950348516003121
74,8,4,0.5643071917055014
74,8,5,0.3572257780306876
74,8,6,-0.47289884672327925
74,8,7,-0.3405959982936321
74,8,8,0.0
74,8,9,-0.31033641977513277
74,8,10,0.15599811161259589
74,8,11,-1.0197397128395569
74,9,1,-0.39226493380832117
74,9,2,0.21539436267858017
74,9,3,0.11530156817482053
74,9,4,0.8746436114806343
74,9,5,0.6675621978058202
