oos_period,model,centrality_score
255,8,0.41495600539964583
256,1,0.054875793989868686
256,2,0.2041244707848444
256,3,0.10732596994162277
256,4,0.056695197684131234
256,5,2.277721805441475e-07
256,6,0.1310256019678267
256,7,0.2114319969357356
256,8,0.23452074092279007
257,1,7.23957173227016e-06
257,2,0.28941097757553536
257,3,1.6714652004766966e-05
257,4,0.002507741210448608
257,5,4.467217690373965e-05
257,6,0.0005489156689655499
257,7,0.6694573159581028
257,8,0.038006423185306934
258,1,2.218346240338926e-06
258,2,0.763180162245666
258,3,2.1618114880744397e-06
258,4,0.16868883037308965
258,5,0.003742841270148711
258,6,0.0018193883376326477
258,7,0.05242685833233834
258,8,0.010137539282396269
259,1,0.008822425050561406
259,2,0.7087000409937474
259,3,8.299999569168213e-06
259,4,5.610147342886766e-05
259,5,3.012283647420961e-06
259,6,0.0006263544346364745
259,7,0.23482504570727522
259,8,0.04695872005613392
260,1,6.455708410060998e-07
260,2,0.28815805452854676
260,3,1.0688830212637218e-06
260,4,0.21696090730805492
260,5,2.8107401720387133e-06
260,6,5.549126673461308e-06
260,7,0.22307695863997065
260,8,0.2717940052017198
261,1,5.176720919858208e-06
261,2,0.053637775682861724
261,3,0.0004355219385592143
261,4,0.001628368127882015
261,5,4.07396680407818e-05
261,6,0.02986358124876031
261,7,0.7796968939062833
261,8,0.1346919427056926
262,1,5.490291187457579e-06
262,2,0.12267769600324628
262,3,0.0002823334705052078
262,4,0.0016916344479191313
262,5,4.223780042748629e-05
262,6,0.019873623213189622
262,7,0.7900144097856834
262,8,0.06541257498684142
263,1,6.791186042511693e-06
263,2,0.09662933329842747
263,3,1.7994263185520802e-05
263,4,0.0007203236392020135
263,5,3.336318611473792e-05
263,6,0.034527477708382485
263,7,0.8183449361915325
263,8,0.049719780526112624
264,1,4.832873893717637e-07
264,2,0.2615860685949214
264,3,5.272372960954746e-07
264,4,1.4241984812855644e-06
264,5,0.20480578361806948
264,6,3.966502885474915e-06
264,7,0.29020290902736257
264,8,0.24339883753259434
265,1,0.06068092180325881
265,2,0.1669526519943977
265,3,0.024439061646787774
265,4,0.02306192523708379
265,5,4.848728067673811e-07
265,6,0.13979696175182488
265,7,0.5327779403859774
265,8,0.05229005230686275
266,1,0.08671859396260151
266,2,0.07480979985138508
266,3,0.08230773882302475
266,4,0.055459726208440606
266,5,3.346243083161241e-07
266,6,0.13982726844893675
266,7,0.5244785343574666
266,8,0.03639800372283635
267,1,5.645338111754872e-07
267,2,0.1808198797774898
267,3,0.07506841744313872
267,4,0.2144831122147149
267,5,1.1439133044435104e-06
267,6,0.22975232636022555
267,7,0.220230758711288
267,8,0.0796437970450274
268,1,7.78546847562334e-06
268,2,0.003770842346721827
268,3,8.79477370777249e-05
268,4,0.0070291011532434096
268,5,5.168772963991055e-06
268,6,0.7676160771719494
268,7,0.22089640436096497
268,8,0.0005866729876029943
269,1,2.474422708226976e-07
269,2,0.30682551303885913
269,3,0.022118041426030657
269,4,0.06995469386545969
269,5,0.0007070656865986812
269,6,0.17895113674502158
269,7,0.17553204776014944
269,8,0.2459112540346098
270,1,8.357004943008698e-07
270,2,0.000688716162390846
270,3,0.013597625479920496
270,4,0.03211907354635577
270,5,0.005964884947744813
270,6,0.5903982665961629
270,7,0.3475560558597843
270,8,0.009674541706146548
271,1,5.623504063987381e-06
271,2,0.00010563985938174338
271,3,0.0017175202259129452
271,4,0.17611946897207376
271,5,1.0456277912289372e-05
271,6,0.7992751860715532
271,7,0.022673705581776653
271,8,9.239950632533838e-05
272,1,5.93452443719137e-06
272,2,5.6379167481283254e-05
272,3,0.0008419454442520286
272,4,0.0072086366791597346
272,5,6.526272312048161e-05
272,6,0.9197043670061132
272,7,0.0720973292562676
272,8,2.0145198168362644e-05
273,1,0.1242045266729985
273,2,0.0007557471579880492
273,3,0.05338490161374389
273,4,0.04621523790678393
273,5,0.3648930530757532
273,6,0.35471913588324816
273,7,0.04714769209958918
273,8,0.00867970558889522
274,1,9.686042376025947e-06
274,2,0.0002462338319084551
274,3,0.0021798353986233246
274,4,0.02373327951495648
274,5,4.242305491271622e-06
274,6,0.9679960260391673
274,7,0.00569796075864883
274,8,0.00013273610782835513
275,1,1.7350191366073082e-07
275,2,3.200393478717632e-07
275,3,0.26823172877272305
275,4,0.11793579060186789
275,5,2.5360433435707303e-07
275,6,0.16367123213808085
275,7,0.45016029810469366
