oos_period,model,centrality_score
262,2,1.9407303098034473e-05
262,3,9.183602752184323e-07
262,4,1.0959004640772945e-06
262,5,1.5281385675344279e-06
262,6,0.9999731120903677
262,7,3.128148301019116e-06
262,8,4.203122814558154e-07
263,1,3.6125200728476645e-07
263,2,5.543802914916205e-06
263,3,7.423121352295145e-07
263,4,1.0839508766786231e-06
263,5,1.8295788641711991e-06
263,6,0.9999816694203465
263,7,8.373052663144073e-06
263,8,3.9662919202211307e-07
264,1,1.28032608647765e-05
264,2,2.6316023333913977e-05
264,3,2.405981160776369e-06
264,4,2.7932781652171726e-05
264,5,4.276451618586441e-06
264,6,0.9999129775767436
264,7,1.305717928989079e-05
264,8,2.307443361826897e-07
265,1,4.823188497145873e-07
265,2,1.1442210494781914e-05
265,3,1.835684935746617e-06
265,4,4.186921505857334e-07
265,5,1.2094135425418222e-06
265,6,0.9999795668995992
265,7,4.610731635724976e-06
265,8,4.3404779172295303e-07
266,1,5.111928881485104e-07
266,2,4.487815879753782e-06
266,3,5.286387698039028e-07
266,4,5.466828258693369e-07
266,5,7.927893927100445e-07
266,6,0.9999880789024309
