oos_period,variant,row_model,col_model,mu
230,legacy,8,2,-8.522389346006078
230,legacy,8,3,1.9150794326101672
230,legacy,8,4,8.864074696579916
230,legacy,8,5,12.804194386188813
230,legacy,8,6,-5.079727626304681
230,legacy,8,7,0.49232119421259335
230,legacy,8,8,0.0
231,legacy,1,1,0.0
231,legacy,1,2,-2.592234952666422
231,legacy,1,3,-1.700118863804494
231,legacy,1,4,3.0387157407180903
231,legacy,1,5,2.684440355795927
231,legacy,1,6,-1.1944757749215245
231,legacy,1,7,-1.193205430477135
231,legacy,1,8,-10.049011277277508
231,legacy,2,1,2.592234952666422
231,legacy,2,2,0.0
231,legacy,2,3,0.909784116030525
231,legacy,2,4,6.062389329932672
231,legacy,2,5,5.720595965836623
231,legacy,2,6,0.5713628492327507
231,legacy,2,7,3.0349185665382903
231,legacy,2,8,-1.5715418127013356
231,legacy,3,1,1.700118863804494
231,legacy,3,2,-0.909784116030525
231,legacy,3,3,0.0
231,legacy,3,4,4.88342684988022
231,legacy,3,5,4.6913811838207025
231,legacy,3,6,0.4767089823464427
231,legacy,3,7,3.9008373848099804
231,legacy,3,8,10.54029479617338
231,legacy,4,1,-3.0387157407180903
231,legacy,4,2,-6.062389329932672
231,legacy,4,3,-4.88342684988022
231,legacy,4,4,0.0
231,legacy,4,5,-0.1989305432549271
231,legacy,4,6,-4.932621411832512
231,legacy,4,7,-4.727373580802105
231,legacy,4,8,-19.541611421082283
231,legacy,5,1,-2.684440355795927
231,legacy,5,2,-5.720595965836623
231,legacy,5,3,-4.6913811838207025
231,legacy,5,4,0.1989305432549271
231,legacy,5,5,0.0
231,legacy,5,6,-4.525976044869645
231,legacy,5,7,-4.463550835511224
231,legacy,5,8,-21.525946525956453
231,legacy,6,1,1.1944757749215245
231,legacy,6,2,-0.5713628492327507
231,legacy,6,3,-0.4767089823464427
231,legacy,6,4,4.932621411832512
231,legacy,6,5,4.525976044869645
231,legacy,6,6,0.0
231,legacy,6,7,-0.1607356706542859
231,legacy,6,8,-3.4327872369805617
231,legacy,7,1,1.193205430477135
231,legacy,7,2,-3.0349185665382903
231,legacy,7,3,-3.9008373848099804
231,legacy,7,4,4.727373580802105
231,legacy,7,5,4.463550835511224
231,legacy,7,6,0.1607356706542859
231,legacy,7,7,0.0
231,legacy,7,8,6.191280430891241
231,legacy,8,1,10.049011277277508
231,legacy,8,2,1.5715418127013356
231,legacy,8,3,-10.54029479617338
231,legacy,8,4,19.541611421082283
231,legacy,8,5,21.525946525956453
231,legacy,8,6,3.4327872369805617
231,legacy,8,7,-6.191280430891241
231,legacy,8,8,0.0
232,legacy,1,1,0.0
232,legacy,1,2,-3.2607122093134033
232,legacy,1,3,-2.0796882211177126
232,legacy,1,4,2.617996405317571
232,legacy,1,5,2.3068675758974826
232,legacy,1,6,-0.9054528255287373
232,legacy,1,7,-0.36090591183991844
232,legacy,1,8,-0.8962416770825431
232,legacy,2,1,3.2607122093134033
232,legacy,2,2,0.0
232,legacy,2,3,1.5225673549257317
232,legacy,2,4,6.258914702546408
232,legacy,2,5,5.786989482736914
232,legacy,2,6,2.339837234189846
232,legacy,2,7,2.3320521981318967
232,legacy,2,8,1.4835457551227185
232,legacy,3,1,2.0796882211177126
232,legacy,3,2,-1.5225673549257317
232,legacy,3,3,0.0
232,legacy,3,4,4.759022800133045
232,legacy,3,5,4.616267272898022
232,legacy,3,6,1.1438413085079493
232,legacy,3,7,1.0500516059732865
232,legacy,3,8,-0.5603770091934905
232,legacy,4,1,-2.617996405317571
232,legacy,4,2,-6.258914702546408
232,legacy,4,3,-4.759022800133045
232,legacy,4,4,0.0
232,legacy,4,5,-0.2481900238995681
232,legacy,4,6,-3.9377107157517273
232,legacy,4,7,-2.207975646925106
232,legacy,4,8,-2.444304243154662
232,legacy,5,1,-2.3068675758974826
232,legacy,5,2,-5.786989482736914
