oos_period,row_model,col_model,mu_matrice
282,6,8,-10.032284219310368
282,7,1,-10.727206886087606
282,7,2,-0.768690490162561
282,7,3,0.7799977359833166
282,7,4,-5.523372817618193
282,7,5,-2.765389651290489
282,7,6,3.8643097313689543
282,7,7,0.0
282,7,8,-3.0212807352149254
282,8,1,-6.22905325341657
282,8,2,8.293951094880796
282,8,3,5.754156526191268
282,8,4,-1.6825143506382871
282,8,5,-0.45000223497728153
282,8,6,10.032284219310368
282,8,7,3.0212807352149254
282,8,8,0.0
283,1,1,0.0
283,1,2,6.3093911641861995
283,1,3,9.500070137704762
283,1,4,2.7672089912746376
283,1,5,6.346930422027037
283,1,6,14.108889867992303
283,1,7,9.812029793189403
283,1,8,2.4649123653994502
283,2,1,-6.3093911641861995
283,2,2,0.0
283,2,3,3.450476702089917
283,2,4,-0.7675606053889019
283,2,5,0.5276513103657406
283,2,6,7.7511664031612275
283,2,7,3.455286190555316
283,2,8,3.1064959739902065
283,3,1,-9.500070137704762
283,3,2,-3.450476702089917
283,3,3,0.0
283,3,4,-2.939371570054793
283,3,5,-2.9897537523693196
283,3,6,4.386316878889484
283,3,7,0.4013802436070195
283,3,8,-0.3034612660171349
283,4,1,-2.7672089912746376
283,4,2,0.7675606053889019
283,4,3,2.939371570054793
283,4,4,0.0
283,4,5,2.07180813142823
283,4,6,9.057823230489339
283,4,7,3.9645000487946436
283,4,8,2.1878344551593822
283,5,1,-6.346930422027037
283,5,2,-0.5276513103657406
283,5,3,2.9897537523693196
283,5,4,-2.07180813142823
283,5,5,0.0
283,5,6,6.923073141547972
283,5,7,2.5312114857504673
283,5,8,-1.6350349673032682
283,6,1,-14.108889867992303
283,6,2,-7.7511664031612275
283,6,3,-4.386316878889484
283,6,4,-9.057823230489339
283,6,5,-6.923073141547972
283,6,6,0.0
283,6,7,-3.43621542584012
283,6,8,-6.362696671313314
283,7,1,-9.812029793189403
283,7,2,-3.455286190555316
283,7,3,-0.4013802436070195
283,7,4,-3.9645000487946436
283,7,5,-2.5312114857504673
283,7,6,3.43621542584012
283,7,7,0.0
283,7,8,-3.2820555458715677
283,8,1,-2.4649123653994502
283,8,2,-3.1064959739902065
283,8,3,0.3034612660171349
283,8,4,-2.1878344551593822
283,8,5,1.6350349673032682
