oos_period,variant,row_model,col_model,sigma
242,v2,6,8,11.174152558887878
242,v2,7,1,24.329052866240865
242,v2,7,2,11.568324860009408
242,v2,7,3,19.000421237052787
242,v2,7,4,11.830449138107303
242,v2,7,5,10.36522219539822
242,v2,7,6,12.689735088144682
242,v2,7,7,0.0
242,v2,7,8,9.824052145794496
242,v2,8,1,22.017237706157488
242,v2,8,2,11.230062544100702
242,v2,8,3,19.714915013727392
242,v2,8,4,15.146628229722253
242,v2,8,5,14.903729257849397
242,v2,8,6,11.174152558887878
242,v2,8,7,9.824052145794496
242,v2,8,8,0.0
243,v2,1,1,0.0
243,v2,1,2,27.238903003716032
243,v2,1,3,27.29985172636117
243,v2,1,4,29.59945857068599
243,v2,1,5,31.073743473808904
243,v2,1,6,25.734131069111218
243,v2,1,7,28.91701751369081
243,v2,1,8,22.131872540174342
243,v2,2,1,27.238903003716032
243,v2,2,2,0.0
243,v2,2,3,23.33853587516408
243,v2,2,4,16.576554096325978
243,v2,2,5,13.825358406672862
243,v2,2,6,14.1620491272128
243,v2,2,7,11.30800365922452
243,v2,2,8,10.97230040123551
243,v2,3,1,27.29985172636117
243,v2,3,2,23.33853587516408
243,v2,3,3,0.0
243,v2,3,4,26.583824641274944
243,v2,3,5,26.61122262329343
243,v2,3,6,25.0490386534441
243,v2,3,7,19.7331969422033
243,v2,3,8,19.602890189699064
243,v2,4,1,29.59945857068599
243,v2,4,2,16.576554096325978
243,v2,4,3,26.583824641274944
243,v2,4,4,0.0
243,v2,4,5,12.53668856892655
243,v2,4,6,17.68507268100723
243,v2,4,7,11.485918547782493
243,v2,4,8,15.385609259253103
243,v2,5,1,31.073743473808904
243,v2,5,2,13.825358406672862
243,v2,5,3,26.61122262329343
243,v2,5,4,12.53668856892655
243,v2,5,5,0.0
243,v2,5,6,15.065121671665016
243,v2,5,7,10.097322490853745
243,v2,5,8,14.715122609238847
243,v2,6,1,25.734131069111218
243,v2,6,2,14.1620491272128
243,v2,6,3,25.0490386534441
243,v2,6,4,17.68507268100723
243,v2,6,5,15.065121671665016
243,v2,6,6,0.0
243,v2,6,7,12.53679798870964
243,v2,6,8,10.881442992596533
243,v2,7,1,28.91701751369081
243,v2,7,2,11.30800365922452
243,v2,7,3,19.7331969422033
243,v2,7,4,11.485918547782493
243,v2,7,5,10.097322490853745
243,v2,7,6,12.53679798870964
243,v2,7,7,0.0
243,v2,7,8,10.122900335695032
243,v2,8,1,22.131872540174342
243,v2,8,2,10.97230040123551
243,v2,8,3,19.602890189699064
243,v2,8,4,15.385609259253103
243,v2,8,5,14.715122609238847
243,v2,8,6,10.881442992596533
243,v2,8,7,10.122900335695032
243,v2,8,8,0.0
244,v2,1,1,0.0
244,v2,1,2,26.757194870692956
244,v2,1,3,26.862003735131115
244,v2,1,4,29.4422195454591
244,v2,1,5,30.72568078626152
244,v2,1,6,25.271327416511085
244,v2,1,7,28.765720601600226
244,v2,1,8,23.143440683974482
244,v2,2,1,26.757194870692956
244,v2,2,2,0.0
244,v2,2,3,23.08835902578741
244,v2,2,4,16.374898807486122
244,v2,2,5,13.595656937916912
244,v2,2,6,13.702176504487118
244,v2,2,7,11.347826820981899
244,v2,2,8,11.67016199748761
