oos_period,row_model,col_model,mu_matrice
51,2,9,-0.04380465874488905
51,2,10,-0.18362879995461817
51,2,11,-0.10999999999999975
51,3,1,1.2800000000000065
51,3,2,1.3400000000000063
51,3,3,0.0
51,3,4,0.9900000000000045
51,3,5,1.1900000000000068
51,3,6,1.6300000000000079
51,3,7,1.2900000000000063
51,3,8,0.350000000000004
51,3,9,1.8300000000000092
51,3,10,1.2219336505442102
51,3,11,1.3098136213364688
51,4,1,-0.19793411944952327
51,4,2,0.18726012741530462
51,4,3,-0.9900000000000045
51,4,4,0.0
51,4,5,0.04154275564121716
51,4,6,0.3738578313966656
51,4,7,0.13297749918939145
51,4,8,-0.8113051290365239
51,4,9,-0.07168089864720563
51,4,10,0.12568132141529542
51,4,11,0.05623987979599554
51,5,1,0.17034132381707298
51,5,2,0.14999999999999977
51,5,3,-1.1900000000000068
51,5,4,-0.04154275564121716
51,5,5,0.0
51,5,6,0.49903968296436985
51,5,7,-0.03545966061047473
51,5,8,-0.8400000000000027
51,5,9,0.17747615160139038
51,5,10,-0.49444727720104875
51,5,11,0.03999999999999998
51,6,1,0.23914908609874513
51,6,2,-0.2900000000000019
51,6,3,-1.6300000000000079
51,6,4,-0.3738578313966656
51,6,5,-0.49903968296436985
51,6,6,0.0
51,6,7,-0.34000000000000197
51,6,8,-1.280000000000004
51,6,9,0.20000000000000084
51,6,10,0.10542133133178307
51,6,11,0.26077771171815667
51,7,1,-0.4742319613731213
51,7,2,0.049999999999999975
51,7,3,-1.2900000000000063
51,7,4,-0.13297749918939145
51,7,5,0.03545966061047473
51,7,6,0.34000000000000197
51,7,7,0.0
51,7,8,-0.9400000000000025
51,7,9,0.5400000000000028
51,7,10,-0.06806634945579587
51,7,11,-0.0599999999999998
51,8,1,0.3240290384594751
51,8,2,0.9900000000000023
51,8,3,-0.350000000000004
51,8,4,0.8113051290365239
51,8,5,0.8400000000000027
51,8,6,1.280000000000004
51,8,7,0.9400000000000025
51,8,8,0.0
51,8,9,1.4800000000000055
51,8,10,0.8719336505442067
51,8,11,0.8800000000000021
51,9,1,-0.16456345966782518
51,9,2,0.04380465874488905
51,9,3,-1.8300000000000092
51,9,4,0.07168089864720563
51,9,5,-0.17747615160139038
51,9,6,-0.20000000000000084
51,9,7,-0.5400000000000028
51,9,8,-1.4800000000000055
51,9,9,0.0
51,9,10,-0.6080663494557986
51,9,11,-0.007681380758771224
51,10,1,0.36735506948592983
51,10,2,0.18362879995461817
51,10,3,-1.2219336505442102
51,10,4,-0.12568132141529542
51,10,5,0.49444727720104875
51,10,6,-0.10542133133178307
51,10,7,0.06806634945579587
51,10,8,-0.8719336505442067
51,10,9,0.6080663494557986
51,10,10,0.0
51,10,11,0.008066349455796143
51,11,1,0.049999999999999975
51,11,2,0.10999999999999975
51,11,3,-1.3098136213364688
51,11,4,-0.05623987979599554
51,11,5,-0.03999999999999998
51,11,6,-0.26077771171815667
51,11,7,0.0599999999999998
51,11,8,-0.8800000000000021
51,11,9,0.007681380758771224
51,11,10,-0.008066349455796143
51,11,11,0.0
52,1,1,0.0
52,1,2,1.590000000000006
52,1,3,0.22000000000000586
52,1,4,0.3656099032958186
52,1,5,-0.5044989315920446
52,1,6,-0.18336815419086053
52,1,7,0.5750808582516909
52,1,8,-0.2436911258021334
52,1,9,-0.7265186459828932
52,1,10,0.45079749760691173
52,1,11,0.9000000000000046
52,2,1,-1.590000000000006
52,2,2,0.0
52,2,3,-1.3700000000000017
52,2,4,-0.34999999999999987
52,2,5,-2.390000000000007
52,2,6,-0.1353039612536846
52,2,7,-1.2800000000000071
52,2,8,-0.08999999999999592
52,2,9,-1.479175289805908
52,2,10,-0.1487441323050866
52,2,11,-0.6900000000000015
52,3,1,-0.22000000000000586
52,3,2,1.3700000000000017
52,3,3,0.0
52,3,4,1.0200000000000011
52,3,5,-1.0200000000000062
52,3,6,0.6399999999999988
52,3,7,0.08999999999999363
52,3,8,1.2800000000000047
52,3,9,-0.4537265477806527
52,3,10,1.037629079016992
52,3,11,0.9467406770085549
52,4,1,-0.3656099032958186
52,4,2,0.34999999999999987
52,4,3,-1.0200000000000011
52,4,4,0.0
52,4,5,-1.5155607028306446
52,4,6,0.127798683876975
52,4,7,-0.618049038752713
52,4,8,-0.270158144010771
52,4,9,-1.2757494033428494
52,4,10,0.2242104913847839
52,4,11,0.13988552346426586
52,5,1,0.5044989315920446
52,5,2,2.390000000000007
52,5,3,1.0200000000000062
52,5,4,1.5155607028306446
52,5,5,0.0
52,5,6,1.094432968315198
52,5,7,0.391556699863159
52,5,8,2.300000000000011
52,5,9,-0.06667052712298073
52,5,10,0.04844652533922445
52,5,11,1.7000000000000053
52,6,1,0.18336815419086053
52,6,2,0.1353039612536846
52,6,3,-0.6399999999999988
52,6,4,-0.127798683876975
52,6,5,-1.094432968315198
52,6,6,0.0
52,6,7,-0.5500000000000049
52,6,8,0.6400000000000059
52,6,9,-2.1200000000000045
52,6,10,0.060391218197762206
52,6,11,-0.1408411369549514
52,7,1,-0.5750808582516909
52,7,2,1.2800000000000071
52,7,3,-0.08999999999999363
52,7,4,0.618049038752713
52,7,5,-0.391556699863159
52,7,6,0.5500000000000049
52,7,7,0.0
52,7,8,1.190000000000011
52,7,9,-1.5699999999999998
52,7,10,0.947629079016997
52,7,11,0.5900000000000051
52,8,1,0.2436911258021334
52,8,2,0.08999999999999592
52,8,3,-1.2800000000000047
52,8,4,0.270158144010771
52,8,5,-2.300000000000011
52,8,6,-0.6400000000000059
52,8,7,-1.190000000000011
52,8,8,0.0
52,8,9,-2.760000000000009
52,8,10,-0.24237092098301355
52,8,11,-0.6000000000000059
52,9,1,0.7265186459828932
52,9,2,1.479175289805908
52,9,3,0.4537265477806527
52,9,4,1.2757494033428494
52,9,5,0.06667052712298073
52,9,6,2.1200000000000045
52,9,7,1.5699999999999998
52,9,8,2.760000000000009
52,9,9,0.0
52,9,10,1.6906964101598057
52,9,11,1.4004672247892074
52,10,1,-0.45079749760691173
52,10,2,0.1487441323050866
52,10,3,-1.037629079016992
52,10,4,-0.2242104913847839
52,10,5,-0.04844652533922445
52,10,6,-0.060391218197762206
52,10,7,-0.947629079016997
52,10,8,0.24237092098301355
52,10,9,-1.6906964101598057
52,10,10,0.0
52,10,11,-0.35762907901699253
52,11,1,-0.9000000000000046
52,11,2,0.6900000000000015
52,11,3,-0.9467406770085549
52,11,4,-0.13988552346426586
52,11,5,-1.7000000000000053
52,11,6,0.1408411369549514
52,11,7,-0.5900000000000051
52,11,8,0.6000000000000059
52,11,9,-1.4004672247892074
52,11,10,0.35762907901699253
52,11,11,0.0
53,1,1,0.0
53,1,2,-0.9317278523580804
53,1,3,-1.3112936909697939
53,1,4,0.3260218882149046
53,1,5,-0.837308047292818
53,1,6,-0.17493571680884645
53,1,7,0.16449726748301868
53,1,8,-0.17517974623919702
53,1,9,-1.1868542536644837
53,1,10,0.4284146772174242
53,1,11,-0.15000000000000202
53,2,1,0.9317278523580804
53,2,2,0.0
53,2,3,0.04000000000000435
53,2,4,1.3900000000000001
53,2,5,-0.2803925137375151
53,2,6,0.47519119824366407
53,2,7,0.6400000000000002
53,2,8,2.2799999999999945
53,2,9,-0.689966132738283
53,2,10,0.3422810197893084
53,2,11,1.7999999999999983
53,3,1,1.3112936909697939
53,3,2,-0.04000000000000435
53,3,3,0.0
53,3,4,1.2618401551261096
53,3,5,1.1699999999999937
53,3,6,1.459999999999997
53,3,7,0.5999999999999966
53,3,8,2.2399999999999927
53,3,9,0.12443943730531093
53,3,10,1.9024214274254212
53,3,11,1.5148604089010165
53,4,1,-0.3260218882149046
53,4,2,-1.3900000000000001
53,4,3,-1.2618401551261096
53,4,4,0.0
53,4,5,-0.8729907671451981
53,4,6,-0.03555586730630055
53,4,7,-0.9197120246069884
53,4,8,0.8287151022252526
53,4,9,-1.2114178939774396
53,4,10,0.23243247217042304
53,4,11,0.3180432687305484
53,5,1,0.837308047292818
53,5,2,0.2803925137375151
53,5,3,-1.1699999999999937
53,5,4,0.8729907671451981
53,5,5,0.0
53,5,6,1.014336427629337
53,5,7,-0.5699999999999975
53,5,8,1.0699999999999978
53,5,9,-0.3384271268322404
53,5,10,0.3576971415057876
53,5,11,0.4454514467407487
53,6,1,0.17493571680884645
53,6,2,-0.47519119824366407
53,6,3,-1.459999999999997
53,6,4,0.03555586730630055
