oos_period,row_model,col_model,sigma_matrice
164,8,5,2.230390142424013
164,8,6,2.087166683231928
164,8,7,1.6201497645476266
164,8,8,0.0
165,1,1,0.0
165,1,2,2.7176524225880523
165,1,3,3.2559791520285053
165,1,4,2.07700082695893
165,1,5,2.9408471872870128
165,1,6,1.9901966966332287
165,1,7,2.1727792934738015
165,1,8,2.994164265725006
165,2,1,2.7176524225880523
165,2,2,0.0
165,2,3,2.664982334598677
165,2,4,2.0349345774081353
165,2,5,2.3979502639040784
165,2,6,1.7097159057565183
165,2,7,1.3718199561304638
165,2,8,2.825483496625399
165,3,1,3.2559791520285053
165,3,2,2.664982334598677
165,3,3,0.0
165,3,4,2.9869660793313195
165,3,5,3.355145050532394
165,3,6,2.7633954883234106
165,3,7,2.2171265736521795
165,3,8,3.179280151258417
165,4,1,2.07700082695893
165,4,2,2.0349345774081353
165,4,3,2.9869660793313195
165,4,4,0.0
165,4,5,2.4066672821926343
165,4,6,1.6633444039578844
165,4,7,2.3850010800225094
165,4,8,2.1259058798691335
165,5,1,2.9408471872870128
165,5,2,2.3979502639040784
165,5,3,3.355145050532394
165,5,4,2.4066672821926343
165,5,5,0.0
165,5,6,1.5972704418906607
165,5,7,1.8606055558515193
165,5,8,2.9131614931335106
165,6,1,1.9901966966332287
165,6,2,1.7097159057565183
165,6,3,2.7633954883234106
165,6,4,1.6633444039578844
165,6,5,1.5972704418906607
165,6,6,0.0
165,6,7,1.0688346839854717
165,6,8,2.1569296679176757
165,7,1,2.1727792934738015
165,7,2,1.3718199561304638
165,7,3,2.2171265736521795
165,7,4,2.3850010800225094
165,7,5,1.8606055558515193
165,7,6,1.0688346839854717
165,7,7,0.0
165,7,8,1.3294002320867868
165,8,1,2.994164265725006
165,8,2,2.825483496625399
165,8,3,3.179280151258417
165,8,4,2.1259058798691335
165,8,5,2.9131614931335106
165,8,6,2.1569296679176757
165,8,7,1.3294002320867868
165,8,8,0.0
166,1,1,0.0
166,1,2,2.6300369255108076
166,1,3,3.1251937064164275
166,1,4,2.228991206017608
166,1,5,2.8471233026546896
166,1,6,1.872900601288322
166,1,7,1.9597098215751165
166,1,8,2.880435833591697
166,2,1,2.6300369255108076
166,2,2,0.0
166,2,3,2.654333685697066
166,2,4,2.5240347284030284
166,2,5,2.8019432363394663
166,2,6,1.9223071376628542
166,2,7,1.1587141471069098
166,2,8,2.8682877125853437
166,3,1,3.1251937064164275
166,3,2,2.654333685697066
166,3,3,0.0
166,3,4,2.911201219183735
166,3,5,3.320291919391609
166,3,6,2.666075928773128
166,3,7,2.0062767755630193
166,3,8,3.0548140906558108
166,4,1,2.228991206017608
166,4,2,2.5240347284030284
166,4,3,2.911201219183735
166,4,4,0.0
166,4,5,2.2267881542146046
166,4,6,1.8410725928410212
166,4,7,2.4573633890105335
166,4,8,2.2060476652249266
166,5,1,2.8471233026546896
166,5,2,2.8019432363394663
166,5,3,3.320291919391609
166,5,4,2.2267881542146046
166,5,5,0.0
166,5,6,1.504427577834005
166,5,7,1.6765623462148729
166,5,8,2.913048650862666
166,6,1,1.872900601288322
166,6,2,1.9223071376628542
166,6,3,2.666075928773128
166,6,4,1.8410725928410212
166,6,5,1.504427577834005
166,6,6,0.0
166,6,7,0.7274965041955496
166,6,8,2.0580132791278243
166,7,1,1.9597098215751165
166,7,2,1.1587141471069098
166,7,3,2.0062767755630193
166,7,4,2.4573633890105335
166,7,5,1.6765623462148729
166,7,6,0.7274965041955496
166,7,7,0.0
166,7,8,1.0610960027404235
166,8,1,2.880435833591697
166,8,2,2.8682877125853437
166,8,3,3.0548140906558108
166,8,4,2.2060476652249266
166,8,5,2.913048650862666
166,8,6,2.0580132791278243
166,8,7,1.0610960027404235
166,8,8,0.0
167,1,1,0.0
167,1,2,2.4971429223327486
167,1,3,3.0104655166915393
167,1,4,2.142388362792975
167,1,5,2.7345659053370346
167,1,6,1.7220943873722558
167,1,7,1.741580313274242
167,1,8,2.7619663870053284
167,2,1,2.4971429223327486
167,2,2,0.0
167,2,3,2.533684883273682
167,2,4,2.4085132683700365
167,2,5,2.7299597479584703
167,2,6,1.8600564363977437
167,2,7,0.8311439825519154
167,2,8,2.7685293108187
167,3,1,3.0104655166915393
167,3,2,2.533684883273682
167,3,3,0.0
167,3,4,2.7495287089018365
167,3,5,3.2491698866330787
167,3,6,2.5465010101107923
167,3,7,1.7833897860619532
167,3,8,2.9269861340134953
167,4,1,2.142388362792975
167,4,2,2.4085132683700365
167,4,3,2.7495287089018365
167,4,4,0.0
167,4,5,2.448948530887176
167,4,6,1.6978914371242033
167,4,7,2.324857787944123
167,4,8,2.0908224911617395
167,5,1,2.7345659053370346
167,5,2,2.7299597479584703
167,5,3,3.2491698866330787
167,5,4,2.448948530887176
167,5,5,0.0
167,5,6,1.434156050879908
167,5,7,1.5343967072648752
167,5,8,2.8222391822204154
167,6,1,1.7220943873722558
167,6,2,1.8600564363977437
167,6,3,2.5465010101107923
167,6,4,1.6978914371242033
167,6,5,1.434156050879908
167,6,6,0.0
167,6,7,0.22306766586145996
167,6,8,1.9521161737784776
167,7,1,1.741580313274242
167,7,2,0.8311439825519154
167,7,3,1.7833897860619532
167,7,4,2.324857787944123
167,7,5,1.5343967072648752
167,7,6,0.22306766586145996
167,7,7,0.0
167,7,8,0.6021523293679597
167,8,1,2.7619663870053284
167,8,2,2.7685293108187
167,8,3,2.9269861340134953
167,8,4,2.0908224911617395
167,8,5,2.8222391822204154
167,8,6,1.9521161737784776
167,8,7,0.6021523293679597
167,8,8,0.0
168,1,1,0.0
168,1,2,2.3940948310985672
168,1,3,3.005747544801293
168,1,4,2.0630189017870584
168,1,5,2.6258076706669593
168,1,6,1.733367740328832
168,1,7,1.6298589418819516
168,1,8,2.765552407402315
168,2,1,2.3940948310985672
168,2,2,0.0
168,2,3,2.516261253528914
168,2,4,2.253184467610963
168,2,5,2.621796788660336
168,2,6,1.831897599965125
168,2,7,1.0579490288538451
168,2,8,2.7347195713897685
168,3,1,3.005747544801293
168,3,2,2.516261253528914
168,3,3,0.0
168,3,4,2.6030989693024407
168,3,5,3.210358525702824
168,3,6,2.431439792147195
168,3,7,2.2238018360986125
168,3,8,2.798865649992198
168,4,1,2.0630189017870584
168,4,2,2.253184467610963
168,4,3,2.6030989693024407
168,4,4,0.0
168,4,5,2.337468205184519
168,4,6,1.5421825872559283
168,4,7,2.4946157373047417
168,4,8,1.9832678715718546
168,5,1,2.6258076706669593
168,5,2,2.621796788660336
168,5,3,3.210358525702824
168,5,4,2.337468205184519
168,5,5,0.0
168,5,6,1.37987853406055
168,5,7,1.6568268550638112
168,5,8,2.7883091109955043
168,6,1,1.733367740328832
168,6,2,1.831897599965125
168,6,3,2.431439792147195
168,6,4,1.5421825872559283
168,6,5,1.37987853406055
168,6,6,0.0
168,6,7,1.2508216688950955
168,6,8,1.8505516413961742
168,7,1,1.6298589418819516
168,7,2,1.0579490288538451
168,7,3,2.2238018360986125
168,7,4,2.4946157373047417
168,7,5,1.6568268550638112
168,7,6,1.2508216688950955
168,7,7,0.0
168,7,8,1.4790823103153947
168,8,1,2.765552407402315
168,8,2,2.7347195713897685
168,8,3,2.798865649992198
168,8,4,1.9832678715718546
168,8,5,2.7883091109955043
168,8,6,1.8505516413961742
168,8,7,1.4790823103153947
168,8,8,0.0
169,1,1,0.0
169,1,2,2.2728212212554135
169,1,3,2.867419491147269
169,1,4,2.238830565625851
169,1,5,2.538338876213726
169,1,6,1.6027778559695596
169,1,7,1.3954949097165252
169,1,8,2.6362468240642305
169,2,1,2.2728212212554135
169,2,2,0.0
169,2,3,2.4096709460673043
169,2,4,2.4464258611084206
169,2,5,2.516529640167444
169,2,6,1.7508484678665805
169,2,7,0.6878256089959108
169,2,8,2.634300247715528
169,3,1,2.867419491147269
169,3,2,2.4096709460673043
169,3,3,0.0
169,3,4,2.7896509487109613
169,3,5,3.119871905569722
169,3,6,2.313646731127081
169,3,7,2.0193657060334553
169,3,8,2.696393401084378
169,4,1,2.238830565625851
169,4,2,2.4464258611084206
169,4,3,2.7896509487109613
169,4,4,0.0
169,4,5,2.4400314003347043
169,4,6,1.9270235034688559
169,4,7,2.6677384244707043
169,4,8,2.0820436170798944
169,5,1,2.538338876213726
169,5,2,2.516529640167444
169,5,3,3.119871905569722
169,5,4,2.4400314003347043
169,5,5,0.0
169,5,6,1.2601505693499522
169,5,7,1.5038379481836557
169,5,8,2.7082979485813836
169,6,1,1.6027778559695596
169,6,2,1.7508484678665805
169,6,3,2.313646731127081
169,6,4,1.9270235034688559
169,6,5,1.2601505693499522
169,6,6,0.0
169,6,7,1.0167540619696511
169,6,8,1.787923498311078
169,7,1,1.3954949097165252
169,7,2,0.6878256089959108
169,7,3,2.0193657060334553
169,7,4,2.6677384244707043
169,7,5,1.5038379481836557
169,7,6,1.0167540619696511
169,7,7,0.0
169,7,8,1.2042921993712108
169,8,1,2.6362468240642305
169,8,2,2.634300247715528
169,8,3,2.696393401084378
169,8,4,2.0820436170798944
169,8,5,2.7082979485813836
169,8,6,1.787923498311078
169,8,7,1.2042921993712108
169,8,8,0.0
170,1,1,0.0
170,1,2,2.158747383535236
170,1,3,2.741473144879075
170,1,4,2.1100562915350314
170,1,5,2.4333655063201447
170,1,6,1.455696899109739
170,1,7,1.1515171953783283
170,1,8,2.546298612787155
170,2,1,2.158747383535236
170,2,2,0.0
170,2,3,2.2940038395313023
170,2,4,2.305072252653024
170,2,5,2.414248268507249
170,2,6,1.7578658052478848
170,2,7,1e-06
170,2,8,2.5291917527034364
170,3,1,2.741473144879075
170,3,2,2.2940038395313023
170,3,3,0.0
170,3,4,2.656151057049535
170,3,5,3.028023667518818
170,3,6,2.2700559610058253
170,3,7,1.8465524783473486
170,3,8,2.5701533168047397
170,4,1,2.1100562915350314
170,4,2,2.305072252653024
170,4,3,2.656151057049535
170,4,4,0.0
170,4,5,2.4244796365043344
170,4,6,1.7870286466599796
170,4,7,2.4997445889272494
170,4,8,1.9695471943133815
170,5,1,2.4333655063201447
170,5,2,2.414248268507249
170,5,3,3.028023667518818
170,5,4,2.4244796365043344
170,5,5,0.0
170,5,6,1.2533779491247063
170,5,7,1.3560061310202947
170,5,8,2.6199809194516845
170,6,1,1.455696899109739
170,6,2,1.7578658052478848
170,6,3,2.2700559610058253
170,6,4,1.7870286466599796
170,6,5,1.2533779491247063
170,6,6,0.0
170,6,7,0.7443398641624152
170,6,8,1.8170048021487515
170,7,1,1.1515171953783283
170,7,2,1e-06
170,7,3,1.8465524783473486
170,7,4,2.4997445889272494
170,7,5,1.3560061310202947
170,7,6,0.7443398641624152
170,7,7,0.0
170,7,8,0.9339083760282323
170,8,1,2.546298612787155
170,8,2,2.5291917527034364
170,8,3,2.5701533168047397
170,8,4,1.9695471943133815
170,8,5,2.6199809194516845
170,8,6,1.8170048021487515
170,8,7,0.9339083760282323
170,8,8,0.0
171,1,1,0.0
171,1,2,3.2905680406655646
171,1,3,3.547325650302355
171,1,4,1.978125304448658
171,1,5,2.964522364522085
171,1,6,3.015284813926228
171,1,7,2.6073842810670995
171,1,8,3.5606521848756363
171,2,1,3.2905680406655646
171,2,2,0.0
171,2,3,2.184082131379741
171,2,4,3.1648303528699318
171,2,5,2.462734957512326
171,2,6,1.6755793045376468
171,2,7,1e-06
171,2,8,2.4280607514488017
171,3,1,3.547325650302355
171,3,2,2.184082131379741
171,3,3,0.0
171,3,4,3.298875707605005
171,3,5,3.0156568519091174
171,3,6,2.154091338947044
171,3,7,1.6198929956714645
171,3,8,2.460992752090873
171,4,1,1.978125304448658
171,4,2,3.1648303528699318
171,4,3,3.298875707605005
171,4,4,0.0
171,4,5,2.7021562133306163
171,4,6,2.618310800992357
171,4,7,3.096258983769566
171,4,8,3.066049204211744
171,5,1,2.964522364522085
171,5,2,2.462734957512326
171,5,3,3.0156568519091174
171,5,4,2.7021562133306163
171,5,5,0.0
171,5,6,1.302156007781142
171,5,7,1.3199725907968105
171,5,8,2.7217089830576358
171,6,1,3.015284813926228
171,6,2,1.6755793045376468
171,6,3,2.154091338947044
171,6,4,2.618310800992357
171,6,5,1.302156007781142
171,6,6,0.0
171,6,7,0.4330967892538112
171,6,8,1.714500195823893
171,7,1,2.6073842810670995
171,7,2,1e-06
171,7,3,1.6198929956714645
171,7,4,3.096258983769566
171,7,5,1.3199725907968105
171,7,6,0.4330967892538112
171,7,7,0.0
171,7,8,0.6538919566518329
171,8,1,3.5606521848756363
171,8,2,2.4280607514488017
171,8,3,2.460992752090873
171,8,4,3.066049204211744
171,8,5,2.7217089830576358
